Report_Num,Year,Occur_Date,Weekday,Location,Neighborho,Latitude,Longitude
191890378,2019,7/8/2019,Monday,1620 HOLLYWOOD RD NW @HOLLY RIDGE APTS,Scotts Crossing,33.79939,-84.47179
191910371,2019,7/10/2019,Wednesday,275 MEMORIAL DR SE,Grant Park,33.74676,-84.37856
191921012,2019,7/11/2019,Thursday,3819 JONESBORO RD SE,South River Gardens,33.65025,-84.36718
191920369,2019,7/11/2019,Thursday,74 GAMMON AVE SE,South Atlanta,33.71826,-84.38577
191921284,2019,7/11/2019,Thursday,1701 METROPOLITAN PKWY SW,Sylvan Hills,33.70804,-84.40811
191930417,2019,7/12/2019,Friday,866 MURPHY AVE,Adair Park,33.73255,-84.41239
191942339,2019,7/13/2019,Saturday,1252 HIGHTOWER RD NW,Carey Park,33.7897,-84.47019
191951728,2019,7/14/2019,Sunday,1950 RAMBLING DR SW,Sylvan Hills,33.70149,-84.40615
191950586,2019,7/14/2019,Sunday,1241 METROPOLITAN PKWY SW,Adair Park,33.72093,-84.40825
191950729,2019,7/14/2019,Sunday,400 FAIRBURN RD SW,Fairburn Mays,33.74204,-84.51022
191962027,2019,7/15/2019,Monday,910 NEW TOWN CIR SE,Thomasville Heights,33.70836,-84.3598
191961421,2019,7/15/2019,Monday,1131 WINDSOR ST SW,Pittsburgh,33.72381,-84.39855
191972223,2019,7/16/2019,Tuesday,2914 MEMORIAL DR SE,East Lake,33.74753,-84.29124
191982109,2019,7/16/2019,Tuesday,2572 LENOX RD NE,Pine Hills,33.82517,-84.35295
191972420,2019,7/16/2019,Tuesday,330 PEACHTREE ST NE @PEACHTREE MOTEL,Downtown,33.76354,-84.38703
191970009,2019,7/16/2019,Tuesday,157 MOURY AVE SE,The Villages at Carver,33.71304,-84.38919
191971649,2019,7/16/2019,Tuesday,1500 PRYOR RD SW,The Villages at Carver,33.71401,-84.39336
191970031,2019,7/16/2019,Tuesday,1000 MARIETTA ST NW,Marietta Street Artery,33.77914,-84.41116
191972143,2019,7/16/2019,Tuesday,1895 PLAZA LN SW,Campbellton Road,33.70297,-84.45332
191970036,2019,7/16/2019,Tuesday,2189 BELVEDERE AVE SW,Adams Park,33.72116,-84.46004
191980122,2019,7/17/2019,Wednesday,544 WOODWARD AVE SE,Grant Park,33.74559,-84.36994
191980275,2019,7/17/2019,Wednesday,1163 METROPOLITAN PKWY SW,Adair Park,33.72317,-84.40816
191982167,2019,7/17/2019,Wednesday,1165 RALPH ABERNULLTHY SW,West End,33.73859,-84.42597
191981417,2019,7/17/2019,Wednesday,3391 FAIRBURN RD SW,Ben Hill,33.66436,-84.52326
191992209,2019,7/18/2019,Thursday,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Downtown,33.74852,-84.39636
191991698,2019,7/18/2019,Thursday,307 RICHARDSON ST SW,Mechanicsville,33.74084,-84.39767
192002504,2019,7/19/2019,Friday,98 WILLIAM H BORDERS DR SE,Sweet Auburn,33.75118,-84.37486
192000447,2019,7/19/2019,Friday,180 PONCE DE LEON AVE NE,Midtown,33.77285,-84.38149
192011739,2019,7/20/2019,Saturday,196 PEACHTREE ST SW,Downtown,33.74908,-84.39419
192010564,2019,7/20/2019,Saturday,1559 OLYMPIAN WAY SW,Westview,33.73639,-84.43879
192010404,2019,7/20/2019,Saturday,2788 DEFOORS FERRY RD NW @DEFOORS FERRY MANOR,,33.82098,-84.44692
